investor,year,weighted_score
TANG CAPITAL MANAGEMENT LLC,2013,2.0201998911424397
"Hatteras Funds, LLC",2015,2.020088203385857
SNYDER CAPITAL MANAGEMENT L P,2017,2.0197430460540184
Financial Advisory Group,2013,2.019446482829625
FIRST TRUST ADVISORS LP,2015,2.012507416567508
EVERGREEN CAPITAL MANAGEMENT LLC,2013,2.011768456505116
SELZ CAPITAL LLC,2015,2.009270502291844
Daiwa Securities Group Inc.,2013,2.007721185389156
Trust Asset Management LLC,2017,2.0063131238781304
"ARIEL INVESTMENTS, LLC",2015,2.0042510761185808
Engineers Gate Manager LP,2015,2.0012292847657456
Counsel Portfolio Services Inc.,2015,1.9991900678858152
HIGHLAND CAPITAL MANAGEMENT LP,2017,1.9972550092585366
Camber Capital Management LLC,2013,1.9939637870751172
BRIGHTFIELD CAPITAL MANAGEMENT LLC,2013,1.9910055861969516
Spark Investment Management LLC,2017,1.9892917154639629
"First Heartland Consultants, Inc.",2015,1.9880225998789052
"JACOBS ASSET MANAGEMENT, LLC",2013,1.9862655427428644
Cheyne Capital Management (UK) LLP,2013,1.981811037991111
ALPHA WINDWARD LLC,2013,1.9813629744258066
"BBT Capital Management, LLC",2017,1.9800172866519885
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,2013,1.9789167956898575
THOMPSON SIEGEL & WALMSLEY LLC,2015,1.9761186239818944
RATIONAL ADVISORS LLC,2017,1.9732752054817007
Clearline Capital LP,2015,1.9702276966246552
"Energy Income Partners, LLC",2015,1.9668084190090285
Spark Investment Management LLC,2013,1.9662584436540773
"CUSHING ASSET MANAGEMENT, LP",2015,1.9619521019250556
"Asset Management Group, Inc.",2017,1.9616256554709772
"GoodHaven Capital Management, LLC",2017,1.961384126589292
Dorsey Wright & Associates,2017,1.9600509136897473
IFC Holdings Incorporated/FL,2015,1.9566853287995243
"Opus Capital Group, LLC",2013,1.9513910913993553
ACADIAN ASSET MANAGEMENT LLC,2015,1.9507782864432934
"HONKAMP KRUEGER FINANCIAL SERVICES, INC.",2017,1.950426926116311
ALPINE ASSOCIATES MANAGEMENT INC.,2017,1.9499909834549631
"Balter Liquid Alternatives, LLC",2017,1.9464984899332571
NEXT CENTURY GROWTH INVESTORS LLC,2015,1.9453859902143114
"Iron Financial, LLC",2015,1.9430295479753383
GOLDMAN SACHS GROUP INC,2013,1.9428958029733199
"Bernicke & Associates, LTD",2015,1.942317782828139
GREEN ARROW CAPITAL MANAGEMENT LLC,2015,1.9422240242240305
LADENBURG THALMANN FINANCIAL SERVICES INC,2015,1.9394856710841113
PAULSON & CO. INC.,2017,1.939394967238801
"Saba Capital Management, L.P.",2015,1.938667705452077
Point72 Asia (Hong Kong) Ltd,2015,1.9375915392362648
BERKLEY W R CORP,2015,1.9375239855721609
"Gotham Asset Management, LLC",2015,1.9359262298060338
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",2013,1.9354890592391019
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",2017,1.9349057896513533
"Columbia Pacific Advisors, LLC",2015,1.9315078237444523
ANCHOR CAPITAL ADVISORS LLC,2015,1.9287296148387445
"Mariner Wealth Advisors, LLC",2017,1.9276679132768682
WELLS FARGO & COMPANY/MN,2013,1.9265989635414542
CURIAN CAPITAL LLC,2015,1.9259469440483528
"Empirical Finance, LLC",2017,1.92487724406976
"VNBTrust, National Association",2013,1.919925232913974
Cetera Advisors LLC,2015,1.9184133736201907
INVESTMENT CENTERS OF AMERICA INC,2017,1.9176675688414146
COASTLAND CAPITAL LLC,2017,1.9159845808916869
"AXIAL CAPITAL MANAGEMENT, LLC",2013,1.9101767334954352
FCA CORP /TX,2013,1.9057499360052788
"Gator Capital Management, LLC",2015,1.900455827934196
UBS Group AG,2017,1.8999465995119191
"Wharton Business Group, LLC",2015,1.8991164643855385
Pine River Capital Management L.P.,2015,1.896696975825818
Lumina Fund Management LLC,2013,1.8956677365022283
Financial Advisory Group,2015,1.8944050943565198
Diversified Trust Co,2017,1.8935558806423725
TRUST & FIDUCIARY MANAGEMENT SERVICES INC,2013,1.8898003569527764
KILLEN GROUP INC,2013,1.8854235870209877
"PYRRHO CAPITAL MANAGEMENT, LP",2015,1.8847203289437744
VICTORY CAPITAL MANAGEMENT INC,2015,1.8822256989873307
CROSSLINK CAPITAL INC,2015,1.8793061035205234
Tiger Eye Capital LLC,2017,1.8778140361623072
ATLANTA CAPITAL MANAGEMENT CO L L C,2015,1.8775917362425663
Parkside Financial Bank & Trust,2017,1.8770636070566002
Hood River Capital Management LLC,2017,1.8770617177477131
"LANEXA MANAGEMENT, LLC",2013,1.865068485865216
"Rafferty Asset Management, LLC",2017,1.8633444992576451
"Pinnacle Holdings, LLC",2017,1.8630503847376585
"Jacobus Wealth Management, Inc.",2015,1.8621239463214352
"WESPAC Advisors, LLC",2017,1.8616729026075614
Diversified Trust Co,2015,1.8601105683063683
Glenrock Inc.,2013,1.8595198009143188
EMERALD ADVISERS INC/PA,2015,1.8594081867580279
"Consector Capital, LP",2015,1.853186263899001
"Commonwealth Financial Services, LLC",2015,1.8387362591122527
"CASTINE CAPITAL MANAGEMENT, LLC",2013,1.8371984977243099
"JACOBS ASSET MANAGEMENT, LLC",2017,1.8367897026518565
NEXT CENTURY GROWTH INVESTORS LLC,2013,1.8365672488413511
ABSOLUTE INVESTMENT MANAGEMENT LLC,2013,1.836113718666637
MANGROVE PARTNERS,2015,1.8359494943489625
"SECOR Capital Advisors, LP",2017,1.8348545499814606
CREDIT SUISSE AG/,2015,1.8338223728510132
PACIFIC GLOBAL INVESTMENT MANAGEMENT CO,2013,1.8332277771331178
WESTPORT ASSET MANAGEMENT INC,2013,1.8244056458030289
MAVERICK CAPITAL LTD,2015,1.8209105805210253
NEW SOUTH CAPITAL MANAGEMENT INC,2017,1.818208302996982
"NorthRock Partners, LLC",2017,1.818191549683259
Myriad Asset Management Ltd.,2015,1.818145253997666
Jefferies Group LLC,2013,1.8164988213213988
"MISSION WEALTH MANAGEMENT, LLC",2017,1.8149516341502083
"Community Bank, N.A.",2017,1.8127128659570337
TOWLE & CO,2013,1.8111513309090008
MARLIN SAMS CAPITAL MANAGEMENT LLC,2017,1.8092625089977157
"Financial Management Professionals, Inc.",2013,1.8082048278517742
"Visionary Asset Management, Inc.",2017,1.8079745763462243
SYMPHONY ASSET MANAGEMENT LLC,2017,1.8077033877769493
SCOGGIN MANAGEMENT LP,2017,1.8053142330695948
Jericho Capital Asset Management L.P.,2017,1.8048468059314755
"Parasol Investment Management, LLC",2015,1.8027831458600037
COHEN & STEERS INC,2015,1.7980983238056012
CB&T Wealth Management,2013,1.7945575361008412
Goldstein Munger & Associates,2015,1.7938740544865943
"Stratos Wealth Partners, LTD.",2015,1.793413126357592
Silver Rock Financial LLC,2015,1.7931044285327966
"Geller Family Office Services, LLC",2015,1.7924499434937458
"TIEDEMANN WEALTH MANAGEMENT, LLC",2013,1.7919810039860038
FIRST WILSHIRE SECURITIES MANAGEMENT INC,2013,1.7908550549482365
UNIVERSITY OF TEXAS INVESTMENT MANAGMENT CO,2017,1.7848899880833098
Atika Capital Management LLC,2017,1.7832505951457995
"Crestline Management, LP",2017,1.7828125413909455
Western Standard LLC,2017,1.7825153438022712
"Johnson Financial Group, Inc.",2017,1.7795729413822503
"I.G. INVESTMENT MANAGEMENT, LTD.",2013,1.7782300053197813
"WALNUT PRIVATE EQUITY PARTNERS, LLC",2017,1.7774120527340849
"Lapides Asset Management, LLC",2017,1.7745234989643461
"Proxima Capital Management, LLC",2015,1.7736646361628603
"Salient Capital Advisors, LLC",2013,1.7725557356501118
"SFMG, LLC",2017,1.7715790853288778
"LIGHT STREET CAPITAL MANAGEMENT, LLC",2015,1.76911640942199
"CASTINE CAPITAL MANAGEMENT, LLC",2015,1.7678619702898581
"Long Pond Capital, LP",2017,1.7668844500191134
"Energy Income Partners, LLC",2013,1.760144892632122
"Bain Capital Public Equity Management, LLC",2017,1.7594210346412829
PUBLIC SECTOR PENSION INVESTMENT BOARD,2017,1.7582626535869104
"BKD Wealth Advisors, LLC",2015,1.7578401807372543
"Passport Capital, LLC",2017,1.7577209533087503
"BLUE JAY CAPITAL MANAGEMENT, LLC",2015,1.7575739052939228
"Iron Financial, LLC",2017,1.7571223998665866
MALTESE CAPITAL MANAGEMENT LLC,2015,1.756975476374795
"Fine Capital Partners, L.P.",2013,1.7567116774681244
"Summit Asset Management, LLC",2017,1.7566271465305079
"Meru Capital Group, LP",2015,1.7563326241943793
"Geller Family Office Services, LLC",2017,1.7540831599427056
"Biltmore Wealth Management, LLC",2015,1.751730836057687
"Wealth Architects, LLC",2015,1.7488490166470163
BLAIR WILLIAM & CO/IL,2015,1.7460463402050423
"ARGA Investment Management, LP",2017,1.7459767527798584
"BEACONLIGHT CAPITAL, LLC",2017,1.7452711845754547
Regal Investment Advisors LLC,2015,1.7440576274304833
CHICKASAW CAPITAL MANAGEMENT LLC,2013,1.7434178331462746
Adirondack Research & Management Inc.,2017,1.7418650990377984
BSW Wealth Partners,2017,1.7406289358699558
"Ranger International Management, LP",2013,1.7403953798295
"Asset Management Group, Inc.",2015,1.7402509733488611
PITTENGER & ANDERSON INC,2013,1.736943936848403
"Passport Capital, LLC",2015,1.7328429807033854
GUGGENHEIM CAPITAL LLC,2015,1.7317112464666033
"Kingdom Ridge Capital, LLC",2017,1.7205363845932313
Filament LLC,2017,1.7203545449705784
WCM INVESTMENT MANAGEMENT/CA,2015,1.717139621335103
"Madison Scottsdale, LC",2013,1.7145525743663452
BARCLAYS PLC,2015,1.7145023382854414
OAK RIDGE INVESTMENTS LLC,2013,1.7086950862488641
RUSSELL FRANK CO/,2015,1.7071532527089004
SHAPIRO CAPITAL MANAGEMENT CO INC,2013,1.7055388736305568
Daiwa Securities Group Inc.,2015,1.7049326075462437
"Chapter IV Investors, LLC",2015,1.7048741387019348
RWC Asset Management LLP,2013,1.7044745400185066
"TimesSquare Capital Management, LLC",2015,1.7037538182989882
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",2015,1.7036694486451176
Davidson Kempner Capital Management LP,2015,1.7018337746651928
"MV Capital Management, Inc.",2015,1.69979376500259
BALASA DINVERNO & FOLTZ LLC,2017,1.6973400564515462
"Asset Management Group, Inc.",2013,1.6972058962695606
Karp Capital Management Corp,2015,1.6971523520895702
Filament LLC,2015,1.6965844612805063
MILLENNIUM MANAGEMENT LLC,2017,1.696467171935972
WEXFORD CAPITAL LP,2015,1.691155347311868
"BRIGADE CAPITAL MANAGEMENT, LP",2015,1.6893424563379038
"Transamerica Financial Advisors, Inc.",2017,1.6862863769748069
"AH Lisanti Capital Growth, LLC",2013,1.684356829267317
Santa Fe Partners LLC,2015,1.6796826770900815
NEW GENERATION ADVISORS LLC,2013,1.6792212276570704
MESIROW FINANCIAL INVESTMENT MANAGEMENT US VALUE EQUITY,2013,1.6789560161451282
Bangor Savings Bank,2013,1.6754441336830423
"Jump Trading, LLC",2013,1.669526368086376
HBK INVESTMENTS L P,2013,1.6685022307104282
"KWMG, LLC",2015,1.668432966633774
"FTB Advisors, Inc.",2017,1.6684141675894326
Gladstone Capital Management LLP,2017,1.664900012644811
"CHARTWELL INVESTMENT PARTNERS, INC.",2015,1.6632976027801738
"Biltmore Wealth Management, LLC",2017,1.6615881533385255
Harvest Fund Advisors LLC,2017,1.6608604427187352
Nevsky Capital LLP,2013,1.659878234506391
NWI MANAGEMENT LP,2013,1.6582199851477195
"Jaffetilchin Investment Partners, LLC",2015,1.6551841754811978
AEGIS FINANCIAL CORP,2013,1.653284190496251
Harvest Fund Advisors LLC,2013,1.6511478085507894
Zions Bancorporation,2017,1.6497656273439425
Jefferies Group LLC,2017,1.6485306676056184
Willow Creek Wealth Management Inc.,2015,1.647724327608698
Autonomy Capital (Jersey) L.P.,2013,1.6397221718196304
"Carnick & Company, LLC",2013,1.6395382135245573
"Ghost Tree Capital, LLC",2015,1.6389833606760489
GSA CAPITAL PARTNERS LLP,2015,1.638691550869637
NEW SOUTH CAPITAL MANAGEMENT INC,2015,1.6384419453560373
"BOSTON PROVIDENT, L.P.",2015,1.634863008701421
Balentine LLC,2017,1.6347125429884675
"ELM ADVISORS, LLC",2015,1.6328798467420764
Addenda Capital Inc.,2015,1.6278142605757884
SYSTEMATIC FINANCIAL MANAGEMENT LP,2013,1.627536831060716
REGENTATLANTIC CAPITAL LLC,2015,1.6236931943991522
RIVERBRIDGE PARTNERS LLC,2017,1.6138164353461864
Marathon Trading Investment Management LLC,2015,1.613194285201747
"Ranger International Management, LP",2015,1.6127615611691233
AllSquare Wealth Management LLC,2015,1.607511847196533
Van Berkom & Associates Inc.,2013,1.6071156810948164
MENDON CAPITAL ADVISORS CORP,2013,1.6066366166300519
Montecito Bank & Trust,2015,1.605182937690386
"LG Capital Management, LP",2015,1.6036007269940906
"1st Global Advisors, Inc.",2013,1.60294653733563
Zions Bancorporation,2015,1.6029031875690443
"Luxor Capital Group, LP",2017,1.6002061903322458
Rosenbaum Jay D.,2015,1.5982022024473546
SECURITY CAPITAL RESEARCH & MANAGEMENT INC,2015,1.5977920338479827
LINCLUDEN MANAGEMENT LTD,2015,1.596899146936595
First National Bank of Hutchinson,2015,1.5911656283425193
BROADVIEW ADVISORS LLC,2013,1.5894353802836239
"Rotella Capital Management, Inc.",2015,1.5868244333316945
GRT CAPITAL PARTNERS LLC,2013,1.5842159364928663
OLD MISSION CAPITAL LLC,2015,1.5834308109990565
"Blue Clay Capital Management, LLC",2015,1.5816382674186933
BROOKFIELD ASSET MANAGEMENT INC.,2013,1.5746886305924628
"Waldron, LP",2015,1.5708415673571283
STEWARD CAPITAL MANAGEMENT/,2013,1.5699022643193743
"Grandeur Peak Global Advisors, LLC",2013,1.5694894137533468
"Archer Capital Management, L.P.",2015,1.5676645726728593
Nair Vinay,2015,1.56699826040419
"Ada Investment Management, LP",2015,1.56699826040419
GRATRY & Co LLC,2017,1.5667890051615891
"BBT Capital Management, LLC",2013,1.563525390961657
SCOTIA CAPITAL INC.,2013,1.5625786189315078
"SFMG, LLC",2013,1.559662146672896
HARVARD MANAGEMENT CO INC,2015,1.557315800821042
Gargoyle Investment Advisor L.L.C.,2015,1.5572897778300696
"Cupps Capital Management, LLC",2015,1.555480648016215
LOCKHEED MARTIN INVESTMENT MANAGEMENT CO,2015,1.5546414957622787
Forum Securities Ltd,2015,1.553396104929769
NEW SOUTH CAPITAL MANAGEMENT INC,2013,1.5511268573590071
NEUMEIER POMA INVESTMENT COUNSEL LLC,2013,1.5499968954246874
"Columbia Pacific Advisors, LLC",2013,1.5483761908161116
CARDINAL CAPITAL MANAGEMENT LLC /CT,2017,1.546335758466237
MONETA GROUP INVESTMENT ADVISORS LLC,2017,1.5437082950085226
"Regal Investment Advisors, LLC",2013,1.5436690211712967
ARISTEIA CAPITAL LLC,2013,1.5403006982969554
First National Bank of Hutchinson,2017,1.537684587447767
OMT Capital Management LLC,2015,1.5353074426343232
"Tahithromos, L.L.C.",2015,1.5339994751744181
"Cambridge Investment Research Advisors, Inc.",2017,1.5311620145600893
"POPE ASSET MANAGEMENT, LLC",2017,1.5308651407522578
"Watershed Asset Management, L.L.C.",2013,1.5305196750004209
"Cornerstone Advisors, Inc.",2013,1.5291170017477969
Acrospire Investment Management LLC,2017,1.525273726089342
BAIN CAPITAL INVESTORS LLC,2017,1.5249207186445144
"Arbor Investment Advisors, LLC",2017,1.5243318721621013
WRIGHT INVESTORS SERVICE INC,2015,1.5234305403539934
"Wealth Architects, LLC",2017,1.5209965001124863
MOTCO,2015,1.5209853873611618
EAGLE GLOBAL ADVISORS LLC,2013,1.5200272472835208
Ativo Capital Management LLC,2017,1.5186365730883535
GUGGENHEIM CAPITAL LLC,2013,1.5146311062762818
"Calypso Capital Management, LP",2013,1.5123354832630924
Choate Investment Advisors,2015,1.511267983428846
Catalyst Capital Advisors LLC,2013,1.5106876184952527
MOODY NATIONAL BANK TRUST DIVISION,2015,1.5085729525069436
"GHP Investment Advisors, Inc.",2013,1.5057651516271457
SOL Capital Management CO,2017,1.5051041331236594
BINGHAM OSBORN & SCARBOROUGH LLC,2013,1.5041153875755486
"ARMISTICE CAPITAL, LLC",2017,1.5030906308073708
BROWN CAPITAL MANAGEMENT LLC,2013,1.5023213200376169
"Camarda Financial Advisors, LLC",2015,1.4993772592682766
Homrich & Berg,2015,1.4983913120813726
AMG National Trust Bank,2013,1.4981760261565529
Monarch Partners Asset Management LLC,2017,1.4980503442302044
HighVista Strategies LLC,2017,1.497356080658117
BROOKFIELD ASSET MANAGEMENT INC.,2017,1.4963755226230884
"PL Capital Advisors, LLC",2017,1.4940572421060938
Lorber David A,2013,1.4917293422191131
RMR Advisors LLC,2015,1.4890835273371354
"Fore Research & Management, LP",2015,1.488427081448743
Forum Securities Ltd,2013,1.4859931743367534
"Cubist Systematic Strategies, LLC",2017,1.4854619225273393
BALASA DINVERNO & FOLTZ LLC,2013,1.483972000734729
CBRE CLARION SECURITIES LLC,2015,1.4813348885237856
"Wharton Business Group, LLC",2017,1.4812601800923102
Trexquant Investment LP,2017,1.4775876552254692
TLP GROUP LLC,2017,1.475828218766467
Dorsey Wright & Associates,2015,1.4753194043232785
TEALWOOD ASSET MANAGEMENT INC,2013,1.4746859600427424
"Saba Capital Management, L.P.",2017,1.4733781483228587
INR ADVISORY SERVICES LLC,2015,1.4714723026358636
"TIEDEMANN WEALTH MANAGEMENT, LLC",2015,1.4714640764437914
ROYAL BANK OF SCOTLAND GROUP PLC,2015,1.471092040917195
TANG CAPITAL MANAGEMENT LLC,2017,1.469695420806125
"Verus Financial Partners, Inc.",2015,1.4653880812325812
SII INVESTMENTS INC/WI,2015,1.4628297275720203
INVESTMENTAKTIENGESELLSCHAFT FUER LANGFRISTIGE INVESTOREN TGV,2013,1.462499310881311
"DUMAC, INC.",2017,1.4538264810792232
"TORTOISE CAPITAL ADVISORS, L.L.C.",2017,1.4520388081079
MILLENNIUM MANAGEMENT LLC,2015,1.4515141338448077
"AlphaOne Investment Services, LLC",2015,1.4512751562038018
"BKD Wealth Advisors, LLC",2017,1.450006630326507
JAMES INVESTMENT RESEARCH INC,2013,1.449493656550717
RUSSELL FRANK CO/,2013,1.4474184891929307
Fairpointe Capital LLC,2013,1.4436212190675295
THOMAS WHITE INTERNATIONAL LTD,2013,1.4433886353763103
Schonfeld Group Holdings LLC,2015,1.4418379433128894
"Modera Wealth Management, LLC",2017,1.4418350144370553
NSB Advisors LLC,2013,1.4401440670772443
"Summit Financial Strategies, Inc.",2015,1.4381263006795493
"Olstein Capital Management, L.P.",2015,1.4368215042311139
GALAXY CAPITAL TRADING LTD,2013,1.4358684887864896
Sandell Investment Services LLC,2013,1.435174658627407
"Lapides Asset Management, LLC",2015,1.4324466798868818
"BENJAMIN F. EDWARDS & COMPANY, INC.",2013,1.431843591115507
FrontFour Capital Group LLC,2013,1.427881004614404
"Shinko Asset Management Co., Ltd.",2013,1.4254354587681708
"AMERICAFIRST CAPITAL MANAGEMENT, LLC",2015,1.423730982161392
KAYNE ANDERSON CAPITAL ADVISORS LP,2015,1.4229009056040625
Stephens Investment Management Group LLC,2015,1.4225969449055853
"Lapides Asset Management, LLC",2013,1.4204017618157432
Kingfisher Capital LLC,2013,1.419493159049052
OBERWEIS ASSET MANAGEMENT INC/,2013,1.4164064363884177
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",2017,1.4137543740292906
"ARIEL INVESTMENTS, LLC",2013,1.4109638763551735
"Chapter IV Investors, LLC",2013,1.4105803885688628
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",2017,1.4100885625529505
ALPHA WINDWARD LLC,2017,1.4086046522560949
"Arrowpoint Asset Management, LLC",2015,1.4078884508746605
Sageworth Trust Co,2017,1.407715272011697
P.A.W. CAPITAL CORP,2013,1.405362744326203
TD ASSET MANAGEMENT INC,2017,1.4051833754345422
Parkwood LLC,2017,1.4045132859657117
"FINANCIAL CONSULATE, INC",2017,1.4032991179821883
FIRST MERCANTILE TRUST CO,2017,1.4024997390222391
"PEAVINE CAPITAL, LLC",2017,1.4001282921716225
"Pier Capital, LLC",2013,1.3995296672841784
"Energy Income Partners, LLC",2017,1.398619320184198
VICUS CAPITAL,2015,1.397101389481877
Gemmer Asset Management LLC,2017,1.3922352944578815
"Sand Hill Global Advisors, LLC",2017,1.391340270679712
"RK Capital Management, LLC",2017,1.391226431310021
"Hillswick Asset Management, LLC",2015,1.390154862398538
EMERALD ADVISERS INC/PA,2013,1.3887357141363736
Motley Fool Asset Management LLC,2013,1.3853081036490835
GeoSphere Capital Management,2017,1.385210237695322
MEEDER ASSET MANAGEMENT INC,2013,1.383959009932763
Shamrock Asset Management LLC,2017,1.3826361324231353
"BLOOM TREE PARTNERS, LLC",2013,1.3758101049642777
BRINKER CAPITAL INC,2013,1.3756149603708754
Harvest Fund Advisors LLC,2015,1.3743377347643335
HIGH POINT BANK & TRUST CO,2013,1.3738157462081413
Texas Yale Capital Corp.,2013,1.37247750780744
"Pembroke Management, LTD",2013,1.371965145041873
FIRST WILSHIRE SECURITIES MANAGEMENT INC,2015,1.3717187654922662
